year,state,county,fips,loan_average_orig,income_average_orig,count_orig,value_orig,fips,native_loan_average_orig,native_income_average_orig,native_count_orig,native_value_orig,fips,black_loan_average_orig,black_income_average_orig,black_count_orig,black_value_orig,fips,asian_loan_average_orig,asian_income_average_orig,asian_count_orig,asian_value_orig,fips,white_loan_average_orig,white_income_average_orig,white_count_orig,white_value_orig,fips,hawaiian_loan_average_orig,hawaiian_income_average_orig,hawaiian_count_orig,hawaiian_value_orig,fips,not_applicable_loan_average_orig,not_applicable_income_average_orig,not_applicable_count_orig,not_applicable_value_orig,fips,not_provided_loan_average_orig,not_provided_income_average_orig,not_provided_count_orig,not_provided_value_orig,fips,no_co_app_loan_average_orig,no_co_app_income_average_orig,no_co_app_count_orig,no_co_app_value_orig
2000,12,071,12071,126.0,105.5,15235,1919588,35029,24.0,120.0,1.0,24.0,35029,45.5,41.17,6.0,273.0,21029,90.33,71.33,3.0,271.0,55113,106.56,98.34,432.0,46033.0,19NA ,44.67,54.83,6.0,268.0,28049,62.19,56.28,557.0,34641.0,54065,196.0,167.0,1.0,196.0,40097,52.0,24.0,1.0,52.0
2000,36,085,36085,158.26,82.88,6986,1105582,47077,25.5,39.0,2.0,51.0,36027,112.0,89.31,191.0,21392.0,53073,115.74,54.38,81.0,9375.0,06083,277.29,147.62,5639.0,1563650.0,46061,72.0,78.0,1.0,72.0,37065,57.58,35.28,200.0,11515.0,53073,108.79,60.21,33.0,3590.0,22105,50.5,20.3,10.0,505.0
2000,22,119,22119,46.6,48.96,675,31458,36027,92.71,80.58,31.0,2874.0,47173,49.5,32.0,2.0,99.0,17061,20.0,55.0,1.0,20.0,51820,86.23,59.99,181.0,15608.0,48271,33.75,31.5,4.0,135.0,21229,60.24,34.84,25.0,1506.0,21029,70.25,38.25,4.0,281.0,25007,328.33,453.33,3.0,985.0
2000,08,073,08073,82.22,51.59,73,6002,47173,35.5,32.75,4.0,142.0,48005,58.08,58.53,59.0,3427.0,55133,190.57,107.21,129.0,24583.0,72047,22.5,27.0,2.0,45.0,06065,104.23,65.59,4894.0,510085.0,44003,86.02,62.58,634.0,54535.0,55133,136.25,93.17,48.0,6540.0,36013,42.2,35.4,5.0,211.0
2000,41,009,41009,110.59,65.28,1022,113027,48005,73.17,49.33,6.0,439.0,19NA ,34.0,39.0,1.0,34.0,48167,114.85,86.56,140.0,16079.0,28049,97.45,93.1,1783.0,173756.0,48325,62.15,50.01,124.0,7707.0,27029,46.53,40.0,15.0,698.0,48167,112.24,99.14,49.0,5500.0,02NA ,150.0,121.0,1.0,150.0
2000,31,131,31131,78.89,57.23,199,15700,48029,90.57,61.45,69.0,6249.0,51021,50.0,16.0,1.0,50.0,50011,88.0,29.0,1.0,88.0,44003,103.07,73.58,3130.0,322606.0,09005,122.24,64.24,34.0,4156.0,17061,42.17,36.25,24.0,1012.0,50011,113.0,37.0,1.0,113.0,48141,64.33,69.0,9.0,579.0
2000,13,133,13133,164.38,122.61,313,51451,51117,75.0,127.33,3.0,225.0,48029,85.46,76.78,593.0,50679.0,35017,68.0,77.5,2.0,136.0,37065,65.89,56.97,319.0,21019.0,13015,77.68,42.52,25.0,1942.0,21029,60.48,55.11,316.0,19111.0,19027,69.0,37.0,1.0,69.0,39159,75.33,49.17,6.0,452.0
2000,47,057,47057,70.02,50.9,259,18135,06065,125.35,86.32,253.0,31713.0,51117,54.79,36.17,111.0,6082.0,38035,169.0,466.0,1.0,169.0,21229,65.29,49.4,72.0,4701.0,08051,206.0,89.86,7.0,1442.0,51071,52.74,42.18,34.0,1793.0,35017,56.33,80.83,6.0,338.0,30025,30.0,52.0,1.0,30.0
2000,20,129,20129,77.79,60.43,14,1089,27141,108.4,48.0,5.0,542.0,39031,66.0,40.0,1.0,66.0,20045,120.54,70.18,28.0,3375.0,27029,62.21,47.56,57.0,3546.0,17099,67.31,47.45,51.0,3433.0,72151,25.0,13.0,2.0,50.0,38035,107.0,135.33,3.0,321.0,42101,85.28,189.0,64.0,5458.0
2000,01,077,01077,77.14,62.11,1900,146573,40043,10.0,12.0,2.0,20.0,27141,123.44,68.11,9.0,1111.0,22105,87.5,46.0,2.0,175.0,17061,44.83,42.9,164.0,7352.0,53001,77.9,43.69,59.0,4596.0,20083,89.67,58.67,3.0,269.0,08011,58.0,19.0,1.0,58.0,41071,91.67,41.33,3.0,275.0
2000,39,155,39155,73.06,54.31,4852,354468,48325,26.0,34.5,2.0,52.0,06065,129.17,76.74,1151.0,148669.0,36013,205.33,139.17,6.0,1232.0,21029,80.56,52.6,1474.0,118740.0,19109,27.0,29.5,2.0,54.0,20045,76.61,57.32,215.0,16472.0,20045,83.54,70.96,24.0,2005.0,31051,118.0,70.0,1.0,118.0
2000,31,135,31135,61.09,48.73,11,672,06035,73.0,47.67,3.0,219.0,06035,77.0,49.6,5.0,385.0,25007,243.88,152.75,8.0,1951.0,51071,69.5,51.99,179.0,12441.0,51001,355.0,190.0,1.0,355.0,72145,54.5,64.5,2.0,109.0,72145,55.0,58.0,1.0,55.0,27027,94.2,46.4,5.0,471.0
2000,47,043,47043,79.08,54.17,1120,88566,19197,56.0,44.0,1.0,56.0,48325,87.5,52.88,8.0,700.0,02NA ,175.0,130.0,1.0,175.0,20083,63.33,44.25,12.0,760.0,23005,116.06,66.38,16.0,1857.0,40097,59.29,46.44,98.0,5810.0,22105,48.2,40.6,5.0,241.0,24033,116.85,94.6,20.0,2337.0
2000,42,111,42111,55.43,54.62,1275,70675,09005,158.91,72.73,11.0,1748.0,09005,160.35,78.74,23.0,3688.0,48141,106.77,90.32,47.0,5018.0,20045,107.48,73.84,2191.0,235492.0,37099,31.67,64.33,3.0,95.0,22105,61.49,44.52,235.0,14451.0,20009,77.5,34.0,2.0,155.0,29219,84.5,53.0,2.0,169.0
2000,08,115,08115,51.12,48.0,41,2096,13015,63.8,31.5,10.0,638.0,13015,68.79,45.82,87.0,5985.0,39159,156.64,96.36,11.0,1723.0,22105,71.66,55.42,996.0,71370.0,39119,67.25,64.5,4.0,269.0,36013,54.52,51.44,347.0,18920.0,36013,84.67,92.07,15.0,1270.0,04001,11.0,35.0,1.0,11.0
2000,48,021,48021,84.25,64.33,1400,117953,08051,69.5,75.25,4.0,278.0,00NA ,87.0,55.0,2.0,174.0,13103,102.75,48.75,4.0,411.0,40097,72.62,56.83,450.0,32680.0,17177,67.0,43.57,7.0,469.0,25007,362.76,304.1,143.0,51875.0,25007,1576.67,1283.67,3.0,4730.0,17045,45.5,20.0,2.0,91.0
2000,NA,077,NA077,216.0,156.0,1,216,20015,54.67,47.0,6.0,328.0,20015,49.75,49.75,4.0,199.0,54033,138.5,97.0,2.0,277.0,25007,333.07,264.42,392.0,130564.0,48171,57.8,52.71,35.0,2023.0,20127,44.5,44.88,8.0,356.0,48141,92.06,83.49,65.0,5984.0,21047,26.0,68.0,1.0,26.0
2000,18,091,18091,80.98,64.64,2202,178312,17099,60.53,26.79,19.0,1150.0,17099,68.0,48.5,4.0,272.0,55011,112.0,25.0,1.0,112.0,36013,67.67,61.22,1429.0,96706.0,40093,36.33,27.0,3.0,109.0,02NA ,108.14,78.43,7.0,757.0,39159,34.5,42.5,2.0,69.0,01003,158.57,155.71,21.0,3330.0
2000,21,169,21169,47.81,31.77,52,2486,30045,22.0,21.0,1.0,22.0,40103,23.0,26.0,1.0,23.0,42101,60.36,45.94,672.0,40560.0,20127,49.76,52.82,17.0,846.0,06061,136.98,78.87,430.0,58901.0,48141,68.64,74.08,975.0,66924.0,54033,76.5,45.75,8.0,612.0,42113,106.0,53.0,1.0,106.0
2000,29,229,29229,52.97,43.4,336,17797,37053,348.0,194.0,1.0,348.0,37053,106.29,115.88,17.0,1807.0,41071,98.67,59.53,15.0,1480.0,02NA ,154.25,87.49,65.0,10026.0,39041,222.82,127.29,17.0,3788.0,19165,54.09,51.0,11.0,595.0,13103,99.71,67.86,7.0,698.0,05051,61.33,26.0,3.0,184.0
2000,19,013,19013,66.21,55.19,3075,203610,38017,54.0,64.56,9.0,486.0,48119,41.8,25.2,5.0,209.0,27027,119.5,54.5,2.0,239.0,48141,95.73,78.55,1364.0,130572.0,27153,30.2,56.8,5.0,151.0,30025,37.0,52.5,2.0,74.0,42101,72.74,56.04,237.0,17239.0,20209,70.81,67.5,16.0,1133.0
2000,51,650,51650,69.33,59.41,1594,110510,46065,59.8,51.8,5.0,299.0,38017,136.0,119.5,2.0,272.0,24033,135.17,80.98,387.0,52311.0,55019,57.51,46.6,414.0,23809.0,21035,28.0,23.0,1.0,28.0,55019,56.63,41.07,41.0,2322.0,41071,56.29,51.71,7.0,394.0,48025,73.0,2026.0,2.0,146.0
2000,12,029,12029,43.13,47.59,168,7245,48049,31.67,25.0,3.0,95.0,48049,35.67,26.33,3.0,107.0,36051,120.5,89.0,4.0,482.0,19165,68.73,49.05,79.0,5430.0,12013,7.5,13.5,2.0,15.0,13103,74.71,50.62,199.0,14868.0,27027,91.67,56.67,3.0,275.0,39069,27.0,256.0,1.0,27.0
2000,30,011,30011,36.33,36.33,3,109,51001,62.33,42.33,3.0,187.0,51001,43.46,38.18,56.0,2434.0,34081,218.0,76.0,1.0,218.0,30025,45.8,47.4,15.0,687.0,36009,67.0,266.0,2.0,134.0,55011,63.21,44.71,14.0,885.0,24033,118.55,73.85,152.0,18020.0,32031,95.13,81.38,8.0,761.0
2000,45,027,45027,62.21,55.2,598,37199,51143,79.5,47.5,2.0,159.0,51143,54.2,34.99,137.0,7425.0,17137,43.0,40.0,3.0,129.0,13103,86.17,59.26,790.0,68075.0,18069,146.0,60.0,1.0,146.0,31051,40.17,34.17,6.0,241.0,29219,82.5,52.5,2.0,165.0,34023,143.11,120.16,19.0,2719.0
