year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app
2006,13,127,13127,197.3,124.59,6913,1363902,21071,81.0,47.29,7.0,567.0,51181,113.03,50.86,223.0,25205.0,,,,,,20023,73.11,54.14,63,4606,,,,,,19185,55.78,42.22,9.0,502.0,13235,117.19,100.86,79.0,9258.0,,,,,
2006,20,061,20061,97.1,62.97,1631,158362,29093,66.67,42.0,6.0,400.0,29159,68.07,45.42,43.0,2927.0,,,,,,13121,229.27,144.55,39595,9077774,,,,,,30091,43.0,88.75,4.0,172.0,40095,83.67,51.61,76.0,6359.0,,,,,
2006,35,003,35003,114.59,69.34,155,17761,55057,109.17,59.83,6.0,655.0,15003,287.51,119.05,1264.0,363414.0,,,,,,20203,85.26,76.4,35,2984,,,,,,19171,75.92,44.88,26.0,1974.0,53037,208.81,118.93,502.0,104825.0,,,,,
2006,36,035,36035,91.72,66.75,3539,324613,55033,142.0,56.89,9.0,1278.0,39129,105.15,77.77,26.0,2734.0,,,,,,19045,84.43,56.88,1964,165814,,,,,,13235,122.83,193.0,6.0,737.0,48251,99.48,82.55,1336.0,132900.0,,,,,
2006,38,079,38079,59.41,60.34,116,6891,12085,221.86,129.37,35.0,7765.0,29203,65.0,60.0,1.0,65.0,,,,,,13127,214.84,134.45,4730,1016216,,,,,,40095,127.71,93.14,21.0,2682.0,72043,85.72,60.82,57.0,4886.0,,,,,
2006,21,027,21027,82.9,71.55,769,63752,05019,44.0,45.5,2.0,88.0,27123,153.73,71.68,2963.0,455499.0,,,,,,20087,112.72,67.46,1220,137523,,,,,,53037,171.72,167.48,180.0,30910.0,53063,132.2,76.14,5769.0,762669.0,,,,,
2006,51,735,51735,199.87,97.02,931,186079,31045,69.0,48.0,1.0,69.0,53061,208.32,90.96,1743.0,363108.0,,,,,,28055,86.73,46.73,15,1301,,,,,,48251,104.8,89.81,399.0,41816.0,48463,77.2,65.44,135.0,10422.0,,,,,
2006,36,025,36025,120.4,84.23,2660,320259,19141,54.0,72.0,1.0,54.0,21045,48.0,52.0,3.0,144.0,,,,,,02270,38.0,48.0,1,38,,,,,,72043,121.59,60.22,51.0,6201.0,48283,55.87,50.37,30.0,1676.0,,,,,
2006,42,039,42039,80.47,57.58,4927,396499,37093,58.96,41.42,83.0,4894.0,12053,152.6,82.47,1149.0,175335.0,,,,,,20081,90.72,68.35,85,7711,,,,,,53063,131.32,87.61,1889.0,248065.0,39171,93.15,52.7,318.0,29623.0,,,,,
2006,29,105,29105,90.31,57.29,1949,176013,51087,162.8,61.47,96.0,15629.0,22069,85.94,49.3,400.0,34375.0,,,,,,29029,170.96,146.13,3961,677170,,,,,,39171,75.87,47.63,30.0,2276.0,55063,116.72,73.22,476.0,55558.0,,,,,
2006,45,069,45069,65.58,48.43,1018,66764,05071,116.0,124.91,11.0,1276.0,47137,173.3,90.2,10.0,1733.0,,,,,,72117,193.61,116.25,355,68733,,,,,,48283,36.33,73.33,3.0,109.0,53015,140.82,74.08,1368.0,192646.0,,,,,
2006,49,NA ,49NA ,146.81,71.3,1135,166634,36077,109.5,56.5,16.0,1752.0,18007,93.4,62.8,5.0,467.0,,,,,,41005,231.94,118.38,30641,7106909,,,,,,48463,73.36,117.16,25.0,1834.0,53033,268.62,124.12,30328.0,8146700.0,,,,,
2006,50,007,50007,174.47,91.48,8683,1514920,37165,62.41,44.92,63.0,3932.0,13269,68.19,52.81,37.0,2523.0,,,,,,36025,119.05,83.56,1920,228580,,,,,,55063,120.52,75.2,195.0,23501.0,16065,123.86,113.28,129.0,15978.0,,,,,
2006,48,293,48293,82.8,70.6,602,49847,13313,107.47,53.42,64.0,6878.0,08093,134.35,72.57,23.0,3090.0,,,,,,48207,58.64,65.59,73,4281,,,,,,53015,136.13,80.85,403.0,54860.0,37169,104.6,67.12,393.0,41108.0,,,,,
2006,37,195,37195,100.86,71.83,4070,410518,18101,15.0,94.0,1.0,15.0,37115,144.2,60.8,5.0,721.0,,,,,,39103,142.75,85.27,10247,1462772,,,,,,53033,228.85,120.06,8804.0,2014823.0,48217,95.08,79.3,202.0,19207.0,,,,,
2006,37,173,37173,141.45,91.7,696,98451,27003,143.38,89.73,160.0,22941.0,23009,133.56,112.56,9.0,1202.0,,,,,,37185,178.22,123.45,414,73784,,,,,,16065,114.2,83.58,69.0,7880.0,51520,85.12,54.1,188.0,16002.0,,,,,
2006,42,063,42063,81.17,59.87,3874,314471,47043,108.82,53.27,11.0,1197.0,50019,120.67,64.67,3.0,362.0,,,,,,18157,107.51,75.82,7013,753951,,,,,,37169,102.7,91.45,77.0,7908.0,18103,84.71,62.14,280.0,23718.0,,,,,
2006,48,027,48027,100.4,83.11,13095,1314750,39009,90.54,43.92,13.0,1177.0,26115,137.07,76.15,240.0,32896.0,,,,,,20055,85.26,63.17,914,77931,,,,,,48217,90.96,81.42,45.0,4093.0,48425,123.79,105.11,53.0,6561.0,,,,,
2006,49,005,49005,127.94,74.3,6810,871282,16043,116.17,80.17,6.0,697.0,19013,75.38,56.88,474.0,35732.0,,,,,,31135,68.3,56.75,114,7786,,,,,,48425,155.46,98.81,26.0,4042.0,50023,143.35,94.38,693.0,99340.0,,,,,
2006,72,081,72081,83.15,42.0,305,25360,22011,127.67,67.33,12.0,1532.0,27049,157.91,91.27,11.0,1737.0,,,,,,16045,134.6,75.67,1590,214008,,,,,,18103,83.34,59.23,35.0,2917.0,72019,140.39,58.83,18.0,2527.0,,,,,
2006,26,093,26093,168.84,96.96,17569,2966374,35006,72.84,53.94,68.0,4953.0,54031,107.25,49.17,12.0,1287.0,,,,,,42115,96.93,63.66,2054,199100,,,,,,51520,80.19,54.72,36.0,2887.0,36085,262.12,115.75,7080.0,1855779.0,,,,,
2006,01,065,01065,85.3,59.79,706,60225,46027,68.6,77.0,5.0,343.0,48121,157.36,111.13,3851.0,606007.0,,,,,,20035,74.71,61.61,1134,84726,,,,,,50023,156.62,116.96,141.0,22084.0,17067,87.52,73.58,73.0,6389.0,,,,,
2006,34,003,34003,331.84,159.32,59920,19883816,13245,86.97,68.56,39.0,3392.0,37NA ,92.74,51.55,300.0,27821.0,,,,,,26103,99.04,72.16,2369,234619,,,,,,72019,127.29,57.0,14.0,1782.0,13047,116.97,67.6,766.0,89601.0,,,,,
2006,48,349,48349,96.44,89.68,1661,160193,02280,113.25,50.8,20.0,2265.0,08027,128.75,61.5,4.0,515.0,,,,,,51173,78.15,53.39,1450,113313,,,,,,36085,226.12,111.77,1570.0,355012.0,47053,87.48,52.8,372.0,32542.0,,,,,
2006,35,053,35053,101.34,69.47,729,73877,15003,293.39,121.03,331.0,97113.0,17041,79.4,149.6,5.0,397.0,,,,,,19189,77.31,56.34,277,21414,,,,,,17067,86.87,45.53,15.0,1303.0,40023,82.31,58.09,54.0,4445.0,,,,,
2006,48,403,48403,96.37,82.68,301,29007,51181,143.0,80.8,5.0,715.0,53025,96.82,50.11,28.0,2711.0,,,,,,18009,72.13,51.78,566,40826,,,,,,13047,103.13,91.11,283.0,29186.0,51147,116.34,63.8,135.0,15706.0,,,,,
2006,24,039,24039,135.68,78.46,2032,275708,29159,102.92,44.75,12.0,1235.0,48355,101.0,76.52,412.0,41612.0,,,,,,54029,73.41,56.21,1039,76268,,,,,,47053,85.29,56.53,79.0,6738.0,05083,77.45,53.54,91.0,7048.0,,,,,
2006,28,021,28021,78.98,49.56,226,17849,39129,95.15,69.54,13.0,1237.0,31127,60.0,43.0,1.0,60.0,,,,,,32029,244.82,91.83,482,118005,,,,,,40023,124.86,81.0,7.0,874.0,48371,57.61,57.86,56.0,3226.0,,,,,
2006,21,073,21073,110.33,69.23,2646,291923,38NA ,21.5,82.5,2.0,43.0,42089,176.12,83.25,2896.0,510044.0,,,,,,48011,67.16,75.57,61,4097,,,,,,51147,105.54,88.13,24.0,2533.0,12057,166.74,91.38,25801.0,4302155.0,,,,,
2006,48,067,48067,75.87,64.89,1010,76629,29203,58.33,169.33,3.0,175.0,13121,149.81,97.52,48966.0,7335441.0,,,,,,20115,74.92,56.49,412,30865,,,,,,05083,83.56,52.72,36.0,3008.0,48249,72.57,62.91,286.0,20755.0,,,,,
2006,13,183,13183,86.7,58.71,492,42657,27123,146.58,69.25,233.0,34154.0,06017,381.53,169.18,258.0,98436.0,,,,,,17119,106.58,72.97,14749,1572015,,,,,,48371,54.78,55.11,9.0,493.0,55057,117.9,75.64,275.0,32423.0,,,,,
2006,38,097,38097,77.15,61.44,336,25923,53061,200.76,92.0,594.0,119251.0,19045,89.16,47.5,44.0,3923.0,,,,,,19017,104.49,66.59,1102,115153,,,,,,21071,111.22,71.81,36.0,4004.0,21071,83.74,51.01,144.0,12058.0,,,,,
2006,37,041,37041,127.92,77.37,1004,128436,21045,65.0,38.0,4.0,260.0,18019,104.05,54.73,346.0,36001.0,,,,,,18151,128.81,84.1,2227,286858,,,,,,12057,159.87,105.44,5305.0,848113.0,29093,75.72,39.67,82.0,6209.0,,,,,
2006,48,347,48347,89.8,80.55,1764,158404,12053,133.33,76.56,86.0,11466.0,19125,87.4,53.4,5.0,437.0,,,,,,12023,123.17,75.11,2108,259633,,,,,,48249,107.26,92.03,31.0,3325.0,55033,112.34,66.18,253.0,28422.0,,,,,
2006,05,143,05143,137.18,87.94,13647,1872143,22069,60.88,53.75,8.0,487.0,21197,119.33,71.67,6.0,716.0,,,,,,45051,171.96,136.23,29482,5069767,,,,,,29093,86.54,52.69,13.0,1125.0,21129,68.17,54.78,23.0,1568.0,,,,,
2006,42,051,42051,80.33,56.72,7327,588569,08093,132.34,63.45,29.0,3838.0,13127,104.53,78.9,823.0,86031.0,,,,,,32510,206.39,92.29,3330,687285,,,,,,55057,129.95,111.28,65.0,8447.0,12085,230.25,126.56,1803.0,415144.0,,,,,
2006,08,069,08069,170.42,100.57,29385,5007828,23009,132.33,66.89,9.0,1191.0,20087,161.0,77.0,4.0,644.0,,,,,,40037,87.65,63.79,3425,300198,,,,,,55033,139.22,80.1,103.0,14340.0,05019,82.12,65.67,111.0,9115.0,,,,,
2006,36,117,36117,88.35,66.62,4923,434967,50019,217.25,71.0,4.0,869.0,21109,40.0,4.0,1.0,40.0,,,,,,47145,107.46,62.76,2814,302382,,,,,,21129,95.5,47.5,2.0,191.0,31045,93.77,66.23,30.0,2813.0,,,,,
2006,48,241,48241,79.25,75.34,1212,96054,19013,79.0,45.56,18.0,1422.0,28055,37.0,26.75,4.0,148.0,,,,,,48123,85.2,70.36,359,30588,,,,,,12085,253.11,150.16,540.0,136677.0,28157,106.82,75.68,34.0,3632.0,,,,,
2006,48,073,48073,81.54,78.79,1432,116763,26115,127.02,68.2,41.0,5208.0,23013,155.6,99.8,5.0,778.0,,,,,,18167,83.1,62.71,4909,407939,,,,,,05019,146.52,65.52,21.0,3077.0,19141,79.4,64.43,53.0,4208.0,,,,,
2006,28,089,28089,178.53,104.67,6538,1167247,27049,204.2,256.71,45.0,9189.0,21215,176.07,84.13,15.0,2641.0,,,,,,48221,134.19,109.7,2473,331840,,,,,,31045,88.96,71.12,25.0,2224.0,37093,97.71,61.91,468.0,45726.0,,,,,
2006,21,067,21067,128.68,88.39,18241,2347229,54031,143.0,161.5,2.0,286.0,21003,53.2,44.2,5.0,266.0,,,,,,39167,90.84,61.57,2423,220113,,,,,,28157,113.33,73.33,3.0,340.0,54023,129.55,82.12,42.0,5441.0,,,,,
2006,53,055,53055,331.56,158.68,1148,380629,48121,127.95,90.66,372.0,47597.0,08045,289.91,146.68,44.0,12756.0,,,,,,21113,140.57,88.57,2892,406518,,,,,,19141,84.5,55.75,16.0,1352.0,51087,154.96,81.04,5512.0,854132.0,,,,,
2006,51,510,51510,277.78,142.13,12269,3408044,08027,157.83,67.5,6.0,947.0,20081,104.0,240.0,1.0,104.0,,,,,,29209,129.86,101.67,2511,326066,,,,,,37093,90.56,63.84,57.0,5162.0,05071,87.24,57.71,96.0,8375.0,,,,,
2006,20,141,20141,53.86,58.64,119,6409,37NA ,48.9,37.9,31.0,1516.0,13153,103.54,64.03,1998.0,206869.0,,,,,,51685,240.6,98.74,1583,380876,,,,,,54023,125.43,53.57,7.0,878.0,36077,121.61,79.0,696.0,84638.0,,,,,
2006,20,125,20125,61.57,54.78,1352,83243,53025,104.29,58.76,89.0,9282.0,42107,82.38,54.44,50.0,4119.0,,,,,,25011,149.5,72.9,3750,560611,,,,,,05071,83.19,55.54,83.0,6905.0,37165,91.89,55.19,227.0,20860.0,,,,,
2006,29,205,29205,70.73,56.72,179,12660,16073,123.42,44.0,12.0,1481.0,01025,72.67,49.76,293.0,21291.0,,,,,,19181,117.81,74.51,3093,364384,,,,,,51087,160.33,89.72,1709.0,274012.0,13313,114.14,61.57,761.0,86857.0,,,,,
2006,22,053,22053,73.38,62.18,1349,98984,48355,80.29,80.69,183.0,14693.0,29029,88.88,149.84,25.0,2222.0,,,,,,22077,108.66,89.44,713,77473,,,,,,36077,151.8,94.23,60.0,9108.0,20093,76.0,40.71,17.0,1292.0,,,,,
2006,18,043,18043,117.09,75.95,5446,637647,31127,13.0,40.0,1.0,13.0,72117,169.6,98.1,10.0,1696.0,,,,,,06115,205.75,89.79,5798,1192942,,,,,,37165,102.9,69.83,29.0,2984.0,28061,74.81,46.69,89.0,6658.0,,,,,
2006,18,057,18057,177.09,113.76,25891,4585098,42089,148.2,77.13,112.0,16598.0,41005,230.59,104.87,252.0,58108.0,,,,,,06059,430.34,182.82,155808,67051122,,,,,,13313,115.89,42.93,335.0,38822.0,18101,85.53,49.15,47.0,4020.0,,,,,
2006,36,059,36059,315.8,151.58,91155,28786427,13121,171.48,114.32,361.0,61904.0,36025,158.13,107.13,30.0,4744.0,,,,,,26011,95.16,67.17,909,86503,,,,,,20093,39.0,99.5,2.0,78.0,27003,162.22,86.14,4409.0,715237.0,,,,,
2006,29,089,29089,87.6,56.79,478,41871,06017,312.11,127.82,142.0,44319.0,48207,27.5,51.5,2.0,55.0,,,,,,46047,91.76,64.29,350,32115,,,,,,28061,92.76,65.53,17.0,1577.0,39009,113.84,63.98,293.0,33356.0,,,,,
2006,54,065,54065,140.91,73.44,1523,214613,19045,107.17,46.17,6.0,643.0,39103,199.27,136.07,149.0,29691.0,,,,,,21239,143.09,85.36,1298,185737,,,,,,18101,58.25,43.75,12.0,699.0,47043,110.43,64.84,419.0,46270.0,,,,,
2006,51,183,51183,110.45,59.14,672,74221,18019,94.31,52.85,26.0,2452.0,37185,81.98,54.31,257.0,21069.0,,,,,,29201,78.54,52.45,1621,127317,,,,,,27003,132.24,83.95,1813.0,239757.0,16043,116.36,75.56,112.0,13032.0,,,,,
2006,39,121,39121,82.92,57.09,611,50665,19125,100.25,58.5,4.0,401.0,18157,108.85,63.58,164.0,17852.0,,,,,,44001,233.58,112.71,2665,622500,,,,,,39009,146.24,84.58,33.0,4826.0,22011,91.94,63.14,209.0,19215.0,,,,,
2006,46,007,46007,45.44,54.96,50,2272,13127,111.08,54.88,24.0,2666.0,41041,188.87,106.09,23.0,4344.0,,,,,,49043,434.02,265.49,4819,2091531,,,,,,47043,107.13,67.98,117.0,12534.0,30075,47.44,56.89,9.0,427.0,,,,,
2006,72,129,72129,114.16,52.99,805,91897,20087,77.23,80.08,13.0,1004.0,13315,86.08,69.88,26.0,2238.0,,,,,,26091,110.53,66.82,6498,718256,,,,,,22011,107.29,72.24,34.0,3648.0,35006,91.47,57.19,220.0,20123.0,,,,,
2006,29,021,29021,89.42,59.23,6625,592413,38067,39.0,55.5,2.0,78.0,20055,84.22,51.78,9.0,758.0,,,,,,72007,116.97,53.51,374,43745,,,,,,16043,142.21,146.23,56.0,7964.0,46027,82.53,62.2,51.0,4209.0,,,,,
2006,47,147,47147,115.89,69.65,5287,612727,23013,150.33,47.67,6.0,902.0,36041,75.0,29.0,1.0,75.0,,,,,,12097,190.1,109.3,32756,6226823,,,,,,30075,475.33,219.33,3.0,1426.0,13245,96.12,61.87,1956.0,188002.0,,,,,
2006,30,013,30013,109.05,73.58,4425,482548,02270,137.33,43.67,3.0,412.0,17165,57.04,51.42,24.0,1369.0,,,,,,53045,162.04,81.69,4966,804691,,,,,,35006,74.83,61.42,12.0,898.0,02280,148.03,72.12,34.0,5033.0,,,,,
2006,13,227,13227,153.34,94.8,3048,467387,21215,33.0,57.0,1.0,33.0,05099,52.52,34.41,54.0,2836.0,,,,,,38097,76.53,60.54,285,21810,,,,,,46027,95.35,68.55,40.0,3814.0,48137,47.86,57.14,7.0,335.0,,,,,
2006,31,065,31065,67.3,87.82,131,8816,08045,186.42,89.26,53.0,9880.0,16045,100.0,24.0,1.0,100.0,,,,,,54061,121.78,89.7,3326,405039,,,,,,13245,107.54,102.9,328.0,35273.0,15003,328.62,126.84,8542.0,2807042.0,,,,,
2006,18,075,18075,75.95,51.68,1073,81496,21003,57.0,53.0,3.0,171.0,53067,184.32,87.85,732.0,134920.0,,,,,,17191,62.12,54.93,287,17828,,,,,,48137,91.0,98.0,1.0,91.0,51181,116.67,59.77,122.0,14234.0,,,,,
2006,19,119,19119,82.04,61.08,352,28878,20081,37.0,41.0,1.0,37.0,42115,99.89,67.04,27.0,2697.0,,,,,,13051,168.45,118.82,11352,1912191,,,,,,29159,95.07,158.99,112.0,10648.0,29159,87.22,49.48,356.0,31052.0,,,,,
2006,06,051,06051,402.72,300.94,1979,796990,42107,64.59,55.5,22.0,1421.0,37085,94.42,62.8,912.0,86111.0,,,,,,72125,93.28,48.87,437,40765,,,,,,15003,298.31,123.44,2994.0,893132.0,39129,127.32,70.04,450.0,57296.0,,,,,
2006,41,065,41065,132.14,78.09,1819,240358,13153,100.59,57.35,49.0,4929.0,37077,102.72,56.69,760.0,78070.0,,,,,,36107,83.5,65.09,1836,153305,,,,,,51181,179.22,64.67,9.0,1613.0,38NA ,78.57,54.5,14.0,1100.0,,,,,
2006,72,097,72097,104.25,61.91,1413,147311,29029,109.0,61.38,16.0,1744.0,20035,67.08,49.84,25.0,1677.0,,,,,,12061,199.65,122.63,10429,2082112,,,,,,39129,107.67,71.49,86.0,9260.0,29203,73.51,46.73,41.0,3014.0,,,,,
2006,28,105,28105,107.31,82.91,1685,180822,01025,80.5,45.0,4.0,322.0,26017,83.09,46.94,78.0,6481.0,,,,,,17161,84.83,59.04,6894,584823,,,,,,29203,138.67,51.67,6.0,832.0,27123,160.94,87.36,5344.0,860072.0,,,,,
2006,26,145,26145,89.27,61.85,12929,1154183,72117,130.33,73.5,6.0,782.0,34027,285.71,125.31,897.0,256281.0,,,,,,08077,153.26,83.84,12839,1967756,,,,,,27123,139.1,91.45,1806.0,251206.0,53061,216.84,98.28,13390.0,2903485.0,,,,,
2006,17,083,17083,96.9,67.07,1382,133910,41005,182.74,102.92,276.0,50437.0,26103,130.09,89.18,11.0,1431.0,,,,,,31149,53.56,42.22,9,482,,,,,,53061,187.73,101.08,3874.0,727277.0,21045,98.86,61.37,49.0,4844.0,,,,,
2006,18,135,18135,70.86,53.83,1529,108338,36025,119.4,59.8,5.0,597.0,51173,69.29,45.21,14.0,970.0,,,,,,54067,71.19,57.83,893,63570,,,,,,21045,85.4,58.7,10.0,854.0,12053,146.72,76.14,4136.0,606814.0,,,,,
2006,48,255,48255,76.77,65.03,304,23339,48207,40.0,22.0,1.0,40.0,13091,62.2,45.05,92.0,5722.0,,,,,,54089,77.4,65.95,385,29799,,,,,,12053,136.4,79.63,790.0,107757.0,22069,89.56,70.62,214.0,19165.0,,,,,
2006,22,003,22003,72.0,52.93,846,60913,39103,111.64,75.04,45.0,5024.0,19189,49.75,50.25,4.0,199.0,,,,,,28159,68.48,63.35,386,26434,,,,,,22069,111.08,67.82,65.0,7220.0,47137,107.84,111.69,45.0,4853.0,,,,,
2006,06,039,06039,220.49,101.58,17939,3955339,37185,81.23,53.77,13.0,1056.0,37111,78.37,48.88,49.0,3840.0,,,,,,25013,140.64,71.76,24881,3499228,,,,,,47137,126.25,113.25,4.0,505.0,18007,86.96,58.72,75.0,6522.0,,,,,
2006,49,037,49037,104.95,60.78,320,33583,50NA ,103.75,30.0,4.0,415.0,54029,141.09,89.32,22.0,3104.0,,,,,,21099,77.92,53.37,661,51506,,,,,,18007,98.0,49.0,6.0,588.0,13269,80.74,59.87,23.0,1857.0,,,,,
2006,40,007,40007,77.69,61.55,127,9866,18157,108.52,56.19,21.0,2279.0,18009,95.0,38.0,1.0,95.0,,,,,,17065,60.51,46.99,134,8109,,,,,,13269,79.0,37.67,3.0,237.0,37115,150.92,92.66,166.0,25052.0,,,,,
2006,49,015,49015,87.81,59.17,439,38548,41041,161.18,80.15,40.0,6447.0,50007,199.57,102.15,100.0,19957.0,,,,,,36035,92.63,66.22,2634,243981,,,,,,37115,162.29,87.32,41.0,6654.0,08093,184.26,105.68,457.0,84206.0,,,,,
2006,21,159,21159,69.59,46.72,210,14613,20055,70.8,65.1,10.0,708.0,18119,85.0,88.4,5.0,425.0,,,,,,47155,156.19,125.05,8248,1288269,,,,,,08093,136.42,100.21,216.0,29467.0,50019,112.12,73.9,338.0,37895.0,,,,,
2006,38,081,38081,129.77,65.0,93,12069,36041,158.0,45.33,3.0,474.0,32029,123.13,44.38,8.0,985.0,,,,,,26107,99.41,66.39,2027,201501,,,,,,23009,211.22,144.99,100.0,21122.0,23009,171.51,94.83,624.0,107023.0,,,,,
2006,31,147,31147,60.14,50.48,207,12450,17165,66.1,49.0,10.0,661.0,20169,99.65,56.98,49.0,4883.0,,,,,,54105,74.44,50.7,235,17494,,,,,,50019,160.34,86.31,32.0,5131.0,26115,131.6,75.49,1880.0,247408.0,,,,,
2006,13,265,13265,100.38,55.4,47,4718,16045,144.27,75.07,15.0,2164.0,48127,42.33,53.33,3.0,127.0,,,,,,34019,280.72,138.79,6862,1926323,,,,,,19013,90.88,73.55,332.0,30172.0,19013,84.66,55.15,743.0,62906.0,,,,,
2006,72,107,72107,93.5,46.91,255,23842,53067,164.66,86.48,201.0,33097.0,17119,103.23,59.58,1001.0,103337.0,,,,,,27047,97.62,61.04,1285,125445,,,,,,26115,112.82,75.24,413.0,46594.0,27049,148.24,86.22,452.0,67003.0,,,,,
2006,20,077,20077,56.49,53.12,244,13783,42115,130.5,120.88,8.0,1044.0,20115,79.33,63.0,6.0,476.0,,,,,,42061,87.48,63.46,1587,138832,,,,,,27049,120.21,76.57,140.0,16829.0,54031,134.06,68.78,83.0,11127.0,,,,,
2006,48,277,48277,78.52,64.04,1136,89197,37085,92.07,63.46,41.0,3775.0,45019,121.58,61.45,5109.0,621153.0,,,,,,30033,93.75,83.33,12,1125,,,,,,54031,150.41,73.82,22.0,3309.0,48121,142.12,108.0,8025.0,1140538.0,,,,,
2006,06,063,06063,231.74,125.37,2226,515859,20035,76.19,53.48,21.0,1600.0,13265,73.95,44.45,20.0,1479.0,,,,,,48199,90.8,71.28,2113,191860,,,,,,48121,117.35,111.77,3682.0,432094.0,08027,173.96,100.43,68.0,11829.0,,,,,
2006,48,159,48159,129.87,150.34,425,55196,37077,101.5,60.0,2.0,203.0,19017,120.75,165.25,4.0,483.0,,,,,,12099,252.95,150.59,95305,24107701,,,,,,08027,155.81,93.23,26.0,4051.0,37NA ,119.68,58.88,534.0,63907.0,,,,,
2006,02,270,02270,143.83,65.33,6,863,26017,90.46,61.0,28.0,2533.0,72031,116.58,60.94,621.0,72396.0,,,,,,46093,119.06,75.19,1475,175619,,,,,,53025,113.44,81.12,250.0,28359.0,17041,80.65,57.24,120.0,9678.0,,,,,
2006,49,029,49029,190.25,95.66,807,153531,34027,239.77,128.9,197.0,47234.0,18151,77.3,82.5,10.0,773.0,,,,,,20071,72.79,76.04,24,1747,,,,,,17041,89.89,58.04,27.0,2427.0,53025,120.86,87.86,935.0,113004.0,,,,,
2006,16,031,16031,97.7,65.42,946,92426,26103,104.37,51.42,19.0,1983.0,45051,126.92,94.06,1754.0,222610.0,,,,,,27115,136.92,74.36,1754,240160,,,,,,16073,85.47,52.53,19.0,1624.0,16073,121.61,59.46,95.0,11553.0,,,,,
2006,39,071,39071,94.69,55.62,2909,275441,31073,108.0,52.0,1.0,108.0,12023,96.95,55.35,287.0,27826.0,,,,,,51157,291.19,131.27,456,132784,,,,,,48355,122.01,118.41,611.0,74551.0,48355,104.33,81.04,2653.0,276798.0,,,,,
2006,19,055,19055,90.2,63.24,908,81901,51173,64.0,29.0,6.0,384.0,47055,76.86,45.28,122.0,9377.0,,,,,,21187,105.8,70.39,497,52585,,,,,,31127,108.11,73.11,9.0,973.0,31127,66.38,53.13,24.0,1593.0,,,,,
2006,05,095,05095,62.74,55.64,172,10792,13091,59.33,63.0,3.0,178.0,32510,221.77,78.66,35.0,7762.0,,,,,,18047,108.62,66.0,1157,125675,,,,,,42089,148.74,102.3,658.0,97871.0,42089,162.28,83.36,5998.0,973339.0,,,,,
2006,51,127,51127,174.0,86.16,1959,340861,37111,77.5,41.08,12.0,930.0,40037,80.22,47.27,92.0,7380.0,,,,,,47117,95.46,62.68,1432,136699,,,,,,19035,81.71,103.29,7.0,572.0,19035,73.83,39.03,40.0,2953.0,,,,,
2006,19,103,19103,131.68,87.83,7144,940723,54029,80.67,65.17,6.0,484.0,47145,84.81,55.42,73.0,6191.0,,,,,,51029,107.3,59.35,309,33157,,,,,,20023,20.0,68.0,1.0,20.0,20023,86.57,55.0,14.0,1212.0,,,,,
2006,47,065,47065,116.73,75.27,26414,3083302,18009,50.0,25.0,1.0,50.0,27137,135.82,76.79,72.0,9779.0,,,,,,72153,107.22,60.54,489,52430,,,,,,13121,196.16,134.02,5149.0,1010022.0,13121,186.57,113.03,20624.0,3847798.0,,,,,
2006,30,017,30017,82.36,69.21,540,44475,50007,174.29,78.24,21.0,3660.0,18167,68.52,43.98,221.0,15144.0,,,,,,18163,96.69,68.13,8063,779582,,,,,,06017,291.49,131.58,1008.0,293823.0,20203,93.33,49.44,9.0,840.0,,,,,
2006,72,079,72079,106.39,70.46,391,41600,18119,108.75,48.75,4.0,435.0,48123,54.23,34.55,22.0,1193.0,,,,,,13187,141.19,81.27,1802,254416,,,,,,19045,88.71,63.21,90.0,7984.0,06017,340.03,140.5,3996.0,1358768.0,,,,,
2006,06,095,06095,318.1,127.3,59489,18923453,32029,206.33,122.83,12.0,2476.0,48221,146.48,83.07,27.0,3955.0,,,,,,38005,84.18,70.0,40,3367,,,,,,18019,101.26,66.37,483.0,48907.0,19045,86.76,51.5,284.0,24640.0,,,,,
2006,72,054,72054,86.77,38.04,243,21084,48127,50.25,49.5,4.0,201.0,41047,153.98,80.93,168.0,25868.0,,,,,,46043,67.09,56.11,35,2348,,,,,,19125,86.94,68.06,53.0,4608.0,18019,103.52,64.43,1117.0,115631.0,,,,,
2006,46,NA ,46NA ,70.25,45.24,178,12505,20169,124.0,122.0,8.0,992.0,39167,75.92,75.69,39.0,2961.0,,,,,,47101,84.37,56.34,429,36193,,,,,,21197,97.57,70.79,14.0,1366.0,19125,102.39,63.86,175.0,17918.0,,,,,
