year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app
2000,40,039,40039,53.07,45.34,526,27917,41.25,33.75,4.0,165.0,43.67,34.5,6.0,262.0,100.0,63.0,2.0,200.0,57.08,48.23,332.0,18951.0,43.47,45.6,15.0,652.0
2000,28,009,28009,44.11,39.12,381,16807,,,,,42.06,31.54,135.0,5678.0,70.0,33.0,1.0,70.0,45.93,46.72,148.0,6798.0,46.0,42.0,4.0,184.0
2000,23,005,23005,109.4,70.59,11176,1222681,71.07,69.52,29.0,2061.0,79.68,52.98,47.0,3745.0,106.93,69.32,69.0,7378.0,115.15,72.36,8611.0,991566.0,94.5,63.03,38.0,3591.0
2000,51,047,51047,102.29,66.87,1555,159054,97.25,44.75,4.0,389.0,77.5,41.61,119.0,9222.0,152.5,114.25,4.0,610.0,113.78,73.67,953.0,108428.0,113.79,70.0,14.0,1593.0
2000,28,061,28061,40.74,32.99,657,26766,,,,,38.24,27.99,243.0,9292.0,,,,,42.03,40.56,223.0,9372.0,37.5,41.0,2.0,75.0
2000,29,077,29077,75.77,57.55,10346,783932,56.92,35.87,39.0,2220.0,68.75,45.38,77.0,5294.0,110.57,68.29,87.0,9620.0,80.09,59.74,7665.0,613893.0,84.07,62.3,82.0,6894.0
2000,38,071,38071,51.38,46.75,201,10328,30.33,44.67,3.0,91.0,,,,,,,,,51.17,46.47,133.0,6805.0,,,,
2000,46,051,46051,50.22,42.49,197,9893,,,,,,,,,,,,,49.73,42.2,143.0,7111.0,,,,
2000,23,NA ,23NA ,86.44,67.86,307,26538,,,,,69.4,37.4,5.0,347.0,105.0,44.0,1.0,105.0,86.25,67.15,247.0,21304.0,,,,
2000,72,137,72137,72.75,54.83,1684,122511,,,,,140.0,106.0,1.0,140.0,80.0,23.0,1.0,80.0,84.33,76.0,3.0,253.0,71.92,54.22,1656.0,119104.0
2000,47,083,47083,45.1,44.38,156,7035,,,,,47.5,15.5,2.0,95.0,56.0,16.0,1.0,56.0,43.93,44.98,122.0,5360.0,72.0,72.0,1.0,72.0
2000,39,081,39081,51.93,42.41,3080,159930,110.22,41.11,9.0,992.0,41.32,37.29,69.0,2851.0,77.38,67.31,13.0,1006.0,54.13,43.75,1912.0,103487.0,52.2,46.5,10.0,522.0
2000,40,063,40063,40.97,39.72,337,13807,33.94,33.12,17.0,577.0,44.25,56.25,8.0,354.0,5.0,30.0,1.0,5.0,41.78,40.06,200.0,8355.0,44.8,45.2,5.0,224.0
2000,17,065,17065,45.05,45.24,119,5361,51.0,50.0,1.0,51.0,32.5,45.0,2.0,65.0,,,,,45.48,45.14,79.0,3593.0,144.0,48.0,2.0,288.0
2000,34,041,34041,120.83,78.49,4778,577341,79.57,72.86,14.0,1114.0,149.29,80.18,96.0,14332.0,151.89,85.21,61.0,9265.0,126.43,80.09,2881.0,364235.0,127.8,71.77,69.0,8818.0
2000,56,011,56011,66.79,54.4,198,13224,74.0,53.33,3.0,222.0,,,,,80.0,35.0,1.0,80.0,69.44,55.68,127.0,8819.0,,,,
2000,37,003,37003,72.38,45.08,1760,127390,76.67,37.17,6.0,460.0,61.88,37.93,58.0,3589.0,65.0,35.4,15.0,975.0,76.81,47.26,1154.0,88638.0,45.41,31.81,32.0,1453.0
2000,25,013,25013,84.68,56.96,13537,1146329,69.74,51.51,35.0,2441.0,68.24,42.12,982.0,67009.0,82.78,52.44,144.0,11921.0,94.96,60.96,7977.0,757518.0,65.07,39.27,984.0,64031.0
2000,12,059,12059,48.26,36.72,508,24517,42.33,30.0,3.0,127.0,51.56,26.33,9.0,464.0,,,,,47.6,37.03,317.0,15090.0,41.0,19.0,2.0,82.0
2000,48,469,48469,62.76,56.68,2239,140514,73.88,58.13,8.0,591.0,48.33,35.93,85.0,4108.0,88.86,69.19,21.0,1866.0,74.11,63.84,1096.0,81221.0,48.15,48.31,540.0,26001.0
2000,46,063,46063,34.83,37.7,23,801,,,,,,,,,,,,,34.45,35.82,22.0,758.0,,,,
2000,20,021,20021,44.26,44.19,643,28460,101.0,72.5,2.0,202.0,54.0,45.8,5.0,270.0,23.0,58.0,1.0,23.0,45.8,46.46,423.0,19372.0,48.5,33.0,2.0,97.0
2000,05,005,05005,63.21,47.66,847,53540,99.0,44.0,5.0,495.0,41.0,61.5,2.0,82.0,55.0,17.0,1.0,55.0,63.51,50.06,611.0,38805.0,38.0,36.0,4.0,152.0
2000,02,180,02180,110.7,70.43,60,6642,92.58,56.84,19.0,1759.0,,,,,81.0,116.0,1.0,81.0,109.25,74.82,28.0,3059.0,130.0,42.0,1.0,130.0
2000,31,083,31083,51.76,47.85,34,1760,,,,,,,,,,,,,56.14,56.09,22.0,1235.0,,,,
2000,05,NA ,05NA ,42.36,34.98,6788,287520,37.56,33.38,39.0,1465.0,37.77,28.46,1242.0,46912.0,96.6,67.2,10.0,966.0,42.9,36.42,4971.0,213254.0,40.15,34.2,113.0,4537.0
2000,21,123,21123,55.36,40.67,399,22087,44.67,41.0,3.0,134.0,54.55,32.18,11.0,600.0,,,,,57.68,42.65,215.0,12401.0,32.33,33.67,3.0,97.0
2000,25,017,25017,186.27,98.94,50705,9444983,166.13,85.57,148.0,24587.0,186.87,80.88,900.0,168187.0,214.94,103.41,2453.0,527252.0,195.87,101.59,35138.0,6882357.0,167.15,71.62,978.0,163476.0
2000,18,155,18155,70.69,45.53,457,32307,53.63,33.25,8.0,429.0,31.0,45.0,1.0,31.0,,,,,75.67,47.72,281.0,21263.0,43.0,23.5,2.0,86.0
2000,16,069,16069,81.7,52.32,1121,91582,74.22,39.78,32.0,2375.0,71.5,37.0,4.0,286.0,123.5,43.5,2.0,247.0,84.33,52.43,756.0,63750.0,76.12,36.29,17.0,1294.0
2000,35,041,35041,47.49,44.33,450,21370,46.5,29.5,2.0,93.0,45.6,30.0,5.0,228.0,65.0,33.5,2.0,130.0,51.48,51.39,194.0,9988.0,34.94,34.99,94.0,3284.0
2000,46,039,46039,49.8,49.94,90,4482,43.0,32.0,1.0,43.0,35.0,94.0,1.0,35.0,88.0,45.0,1.0,88.0,52.2,48.91,69.0,3602.0,,,,
2000,28,141,28141,48.92,49.53,805,39381,38.25,30.25,4.0,153.0,34.45,31.73,33.0,1137.0,,,,,48.93,51.7,609.0,29799.0,35.25,36.75,4.0,141.0
2000,17,147,17147,70.12,55.17,373,26153,62.0,48.67,6.0,372.0,83.0,47.14,7.0,581.0,100.0,104.0,1.0,100.0,74.98,57.52,248.0,18596.0,20.0,59.0,1.0,20.0
2000,32,007,32007,80.3,59.42,1659,133215,72.19,45.12,26.0,1877.0,76.18,53.45,11.0,838.0,74.0,61.0,3.0,222.0,85.7,61.19,977.0,83730.0,77.93,52.46,147.0,11455.0
2000,54,083,54083,45.53,35.13,962,43802,20.5,14.75,4.0,82.0,68.5,49.0,4.0,274.0,27.0,30.0,1.0,27.0,46.93,37.02,679.0,31866.0,58.5,32.5,2.0,117.0
2000,51,033,51033,76.0,67.09,991,75317,78.6,25.8,5.0,393.0,69.38,43.87,164.0,11379.0,46.25,47.25,4.0,185.0,88.29,58.59,373.0,32932.0,42.63,47.13,8.0,341.0
2000,20,089,20089,31.4,33.13,30,942,,,,,,,,,,,,,37.81,34.88,16.0,605.0,,,,
2000,40,051,40051,54.45,47.84,1615,87933,43.48,42.33,21.0,913.0,49.08,30.32,38.0,1865.0,53.0,53.0,6.0,318.0,57.53,50.3,1093.0,62876.0,45.17,33.33,24.0,1084.0
2000,13,253,13253,46.44,38.22,383,17786,80.0,33.0,1.0,80.0,42.46,31.65,84.0,3567.0,,,,,48.42,42.5,175.0,8474.0,28.0,45.0,1.0,28.0
2000,48,123,48123,53.41,49.37,416,22217,22.0,16.0,1.0,22.0,37.17,31.04,23.0,855.0,,,,,61.58,56.37,223.0,13732.0,40.44,36.63,82.0,3316.0
2000,48,321,48321,56.27,65.67,765,43045,67.0,45.33,3.0,201.0,47.75,39.89,55.0,2626.0,43.6,44.4,10.0,436.0,65.67,81.85,398.0,26137.0,45.35,44.61,127.0,5760.0
2000,37,053,37053,168.5,131.53,1365,230007,194.0,145.5,2.0,388.0,79.36,66.64,56.0,4444.0,183.6,170.0,5.0,918.0,189.53,150.54,967.0,183280.0,133.12,94.47,17.0,2263.0
2000,28,125,28125,39.65,34.64,146,5789,46.0,72.0,1.0,46.0,33.04,27.0,53.0,1751.0,,,,,45.79,47.52,42.0,1923.0,,,,
2000,35,005,35005,52.11,46.72,2333,121564,37.17,20.17,6.0,223.0,37.44,28.81,27.0,1011.0,46.0,66.14,7.0,322.0,67.99,61.78,860.0,58473.0,38.06,34.58,652.0,24812.0
2000,38,063,38063,42.34,46.86,29,1228,26.0,23.0,1.0,26.0,,,,,,,,,41.36,46.41,22.0,910.0,,,,
2000,22,029,22029,41.5,36.62,509,21126,,,,,35.04,32.08,104.0,3644.0,,,,,47.25,40.99,203.0,9592.0,,,,
2000,06,064,06064,100.0,42.0,1,100,,,,,,,,,,,,,,,,,100.0,42.0,1.0,100.0
2000,34,000,34000,88.5,240.0,2,177,,,,,,,,,,,,,77.0,480.0,1.0,77.0,,,,
2000,51,021,51021,48.07,46.17,209,10046,,,,,68.0,27.75,4.0,272.0,100.0,61.0,1.0,100.0,47.04,45.22,167.0,7856.0,,,,
2000,30,083,30083,42.87,50.68,159,6817,57.0,32.0,1.0,57.0,,,,,,,,,43.87,52.02,109.0,4782.0,13.67,39.33,3.0,41.0
2000,29,183,29183,100.51,67.15,17462,1755126,77.48,52.45,29.0,2247.0,120.88,90.77,392.0,47383.0,120.67,92.82,131.0,15808.0,107.37,67.94,12417.0,1333210.0,94.01,68.51,109.0,10247.0
2000,35,NA ,35NA ,50.1,37.69,3932,196990,39.39,32.18,913.0,35961.0,51.49,36.34,41.0,2111.0,61.86,41.5,14.0,866.0,61.78,45.98,1197.0,73948.0,46.97,34.49,1486.0,69791.0
2000,39,007,39007,79.16,46.38,5834,461801,87.46,44.33,24.0,2099.0,59.44,40.29,140.0,8321.0,65.67,70.17,12.0,788.0,71.0,48.4,3577.0,253984.0,49.4,39.67,52.0,2569.0
2000,46,121,46121,32.81,43.77,91,2986,31.16,63.1,31.0,966.0,,,,,,,,,45.32,35.37,19.0,861.0,32.0,25.5,2.0,64.0
2000,53,069,53069,100.65,57.58,184,18519,66.0,28.0,1.0,66.0,,,,,231.0,150.5,2.0,462.0,106.7,57.8,133.0,14191.0,81.0,52.4,5.0,405.0
2000,01,113,01113,53.17,41.08,2197,116823,43.0,44.78,9.0,387.0,50.82,34.33,499.0,25359.0,35.75,33.0,4.0,143.0,55.11,46.87,984.0,54226.0,50.18,48.18,17.0,853.0
2000,05,041,05041,38.57,36.25,377,14542,,,,,37.2,27.83,96.0,3571.0,,,,,38.77,41.5,137.0,5312.0,18.29,23.43,7.0,128.0
2000,38,039,38039,41.55,60.09,22,914,,,,,,,,,,,,,48.8,66.8,15.0,732.0,,,,
2000,51,089,51089,57.85,40.65,2154,124619,37.8,25.2,5.0,189.0,55.87,34.16,306.0,17095.0,109.0,64.0,4.0,436.0,59.71,42.65,971.0,57979.0,41.37,31.68,19.0,786.0
2000,42,079,42079,64.05,49.46,13135,841272,65.37,72.26,19.0,1242.0,65.05,44.91,56.0,3643.0,86.45,70.66,44.0,3804.0,66.0,50.96,7929.0,523285.0,70.56,47.02,63.0,4445.0
2000,40,071,40071,50.81,48.94,1106,56200,45.0,48.69,16.0,720.0,37.3,33.9,10.0,373.0,82.27,68.27,11.0,905.0,52.51,51.47,703.0,36915.0,36.91,39.39,23.0,849.0
2000,20,033,20033,37.8,36.47,15,567,,,,,,,,,,,,,46.57,40.86,7.0,326.0,,,,
2000,17,017,17017,46.82,40.81,221,10347,52.25,30.13,8.0,418.0,13.0,19.0,1.0,13.0,,,,,50.22,44.5,134.0,6730.0,4.0,20.0,1.0,4.0
2000,37,143,37143,75.45,55.31,366,27614,,,,,61.44,49.27,41.0,2519.0,,,,,91.36,61.36,201.0,18363.0,58.0,31.0,1.0,58.0
2000,22,015,22015,65.26,50.01,4629,302091,38.33,29.28,18.0,690.0,54.78,38.6,406.0,22240.0,89.92,53.04,26.0,2338.0,71.91,56.57,2597.0,186745.0,56.91,54.18,22.0,1252.0
2000,22,037,22037,67.36,45.53,822,55366,38.33,35.33,3.0,115.0,55.17,34.08,254.0,14012.0,,,,,78.28,55.92,353.0,27633.0,45.0,24.67,3.0,135.0
2000,42,107,42107,54.23,45.59,5166,280160,42.56,28.44,9.0,383.0,69.71,47.36,14.0,976.0,94.25,70.0,8.0,754.0,57.6,47.42,2929.0,168709.0,50.6,42.1,20.0,1012.0
2000,08,103,08103,82.9,51.36,333,27605,84.33,51.33,3.0,253.0,,,,,135.0,147.0,1.0,135.0,85.91,50.61,247.0,21220.0,108.83,55.0,6.0,653.0
2000,56,043,56043,63.11,46.61,212,13379,,,,,29.0,32.0,1.0,29.0,,,,,63.14,46.4,126.0,7956.0,96.86,72.14,7.0,678.0
2000,49,003,49003,89.87,51.45,1946,174885,75.85,43.62,13.0,986.0,,,,,102.89,44.56,9.0,926.0,92.16,51.65,1463.0,134829.0,75.82,39.03,67.0,5080.0
2000,08,055,08055,94.99,67.67,366,34765,104.4,55.0,10.0,1044.0,91.67,29.67,3.0,275.0,,,,,116.4,90.27,174.0,20253.0,63.15,40.5,54.0,3410.0
2000,13,205,13205,47.09,34.85,1064,50105,52.33,33.67,3.0,157.0,43.22,27.4,385.0,16640.0,50.29,38.43,7.0,352.0,53.75,43.22,361.0,19402.0,74.25,39.0,4.0,297.0
2000,06,081,06081,321.15,144.11,35504,11402173,269.92,108.59,159.0,42917.0,237.12,97.87,878.0,208188.0,303.39,127.07,8109.0,2460219.0,368.07,168.07,15590.0,5738188.0,236.36,94.49,3949.0,933376.0
2000,18,165,18165,52.72,40.66,879,46341,44.0,14.0,1.0,44.0,66.33,43.67,3.0,199.0,,,,,53.53,41.04,651.0,34845.0,,,,
2000,46,071,46071,41.29,39.12,34,1404,29.6,36.8,10.0,296.0,,,,,,,,,45.8,38.13,15.0,687.0,,,,
2000,29,127,29127,51.01,42.86,759,38716,32.67,33.0,3.0,98.0,35.81,27.38,16.0,573.0,56.0,20.0,1.0,56.0,54.6,48.06,401.0,21895.0,33.4,38.2,5.0,167.0
2000,34,005,34005,111.21,79.51,18152,2018718,110.1,84.4,48.0,5285.0,110.67,67.82,1746.0,193232.0,152.11,87.88,325.0,49436.0,123.19,85.26,9592.0,1181645.0,110.09,67.58,335.0,36879.0
2000,01,087,01087,46.8,33.1,904,42311,38.67,22.33,3.0,116.0,46.07,31.2,455.0,20961.0,,,,,47.76,39.23,149.0,7116.0,,,,
2000,20,047,20047,41.88,41.1,50,2094,,,,,,,,,,,,,48.0,43.29,21.0,1008.0,28.38,43.5,8.0,227.0
2000,13,295,13295,61.69,44.35,3623,223514,65.17,48.0,6.0,391.0,50.61,34.11,108.0,5466.0,67.56,60.44,9.0,608.0,63.65,46.23,2465.0,156895.0,63.43,37.14,14.0,888.0
2000,34,NA ,34NA ,153.31,104.03,1212,185810,210.67,104.67,6.0,1264.0,91.69,62.66,145.0,13295.0,196.38,118.5,48.0,9426.0,169.83,120.9,723.0,122789.0,145.84,69.16,44.0,6417.0
2000,21,045,21045,43.16,35.67,450,19421,48.0,30.0,2.0,96.0,,,,,,,,,41.68,37.15,284.0,11836.0,80.0,59.2,5.0,400.0
2000,38,051,38051,34.42,41.71,131,4509,2.0,30.0,1.0,2.0,,,,,,,,,35.17,42.15,121.0,4255.0,,,,
2000,51,780,51780,53.59,38.88,379,20312,,,,,50.87,32.25,126.0,6410.0,109.0,71.5,2.0,218.0,60.14,47.26,113.0,6796.0,,,,
2000,29,186,29186,62.67,46.33,571,35786,47.0,40.0,1.0,47.0,24.5,14.5,2.0,49.0,21.0,43.0,1.0,21.0,66.32,48.69,389.0,25799.0,,,,
2000,22,115,22115,45.33,44.72,1269,57529,49.0,29.5,2.0,98.0,46.22,37.45,64.0,2958.0,81.44,109.78,9.0,733.0,45.28,44.45,768.0,34774.0,41.44,59.13,16.0,663.0
2000,27,031,27031,124.51,107.26,133,16560,59.0,52.0,1.0,59.0,,,,,600.0,269.0,1.0,600.0,135.57,115.44,84.0,11388.0,149.0,84.0,1.0,149.0
2000,27,109,27109,95.91,69.05,6385,612384,86.77,65.77,22.0,1909.0,83.39,58.6,62.0,5170.0,107.4,78.75,181.0,19439.0,102.1,70.92,4799.0,489979.0,77.45,76.49,76.0,5886.0
2000,42,097,42097,49.84,42.42,3014,150217,37.44,28.11,9.0,337.0,43.0,35.08,12.0,516.0,62.5,40.5,2.0,125.0,51.55,44.88,1724.0,88875.0,49.86,42.43,7.0,349.0
2000,13,105,13105,56.4,38.07,854,48166,142.0,51.0,2.0,284.0,47.15,29.67,201.0,9477.0,,,,,63.7,43.4,422.0,26881.0,37.0,19.0,1.0,37.0
2000,64,644,64644,88.0,620.0,1,88,,,,,,,,,,,,,88.0,620.0,1.0,88.0,,,,
2000,45,055,45055,67.72,44.45,3660,247851,488.23,33.92,13.0,6347.0,57.28,35.81,639.0,36600.0,50.29,33.57,7.0,352.0,73.28,50.12,1658.0,121503.0,86.11,66.56,9.0,775.0
2000,42,129,42129,70.03,54.47,16531,1157649,51.35,41.08,26.0,1335.0,64.78,47.63,152.0,9847.0,183.79,124.63,56.0,10292.0,74.3,57.38,9185.0,682427.0,86.37,53.75,52.0,4491.0
2000,40,121,40121,48.86,42.08,1337,65325,47.35,53.08,51.0,2415.0,47.92,38.42,24.0,1150.0,13.0,11.0,1.0,13.0,50.38,42.4,876.0,44135.0,43.5,32.75,8.0,348.0
2000,17,013,17013,49.48,41.76,106,5245,,,,,58.0,31.67,3.0,174.0,,,,,48.57,43.59,88.0,4274.0,,,,
2000,48,045,48045,106.86,103.07,14,1496,34.0,17.0,1.0,34.0,,,,,228.0,78.0,1.0,228.0,127.5,148.5,6.0,765.0,67.33,39.0,3.0,202.0
2000,49,053,49053,114.37,70.18,5111,584524,85.84,54.77,31.0,2661.0,111.8,63.5,10.0,1118.0,137.39,68.17,36.0,4946.0,119.92,72.59,3976.0,476786.0,92.22,50.53,143.0,13188.0
2000,08,119,08119,118.08,69.02,1754,207104,100.57,59.95,21.0,2112.0,106.29,58.43,7.0,744.0,181.8,70.1,10.0,1818.0,121.38,68.57,1214.0,147356.0,106.49,63.68,47.0,5005.0
2000,42,042,42042,63.0,35.81,16,1008,,,,,23.0,12.0,1.0,23.0,,,,,63.83,36.92,12.0,766.0,73.0,39.33,3.0,219.0
2000,36,077,36077,59.35,51.11,2137,126829,25.57,23.0,7.0,179.0,73.67,55.17,12.0,884.0,87.67,116.5,6.0,526.0,60.25,51.67,1505.0,90682.0,74.29,103.5,14.0,1040.0
2000,48,083,48083,40.86,40.48,204,8335,50.0,15.0,1.0,50.0,35.0,30.75,8.0,280.0,101.0,144.0,1.0,101.0,41.28,41.09,129.0,5325.0,32.42,38.85,26.0,843.0
2000,13,305,13305,51.62,41.21,1035,53425,42.0,31.33,9.0,378.0,40.56,29.48,121.0,4908.0,30.0,44.33,3.0,90.0,56.77,45.25,547.0,31054.0,60.33,46.44,9.0,543.0
2000,50,003,50003,103.77,99.35,1094,113525,77.0,45.0,3.0,231.0,123.5,93.0,4.0,494.0,60.0,48.67,3.0,180.0,112.15,109.92,719.0,80633.0,174.0,105.8,5.0,870.0
2000,18,031,18031,67.51,48.08,1036,69936,79.2,35.8,5.0,396.0,,,,,197.0,97.5,2.0,394.0,70.48,49.61,709.0,49972.0,55.17,71.17,6.0,331.0
2000,01,085,01085,41.25,31.0,622,25657,31.75,27.5,4.0,127.0,39.78,27.53,339.0,13484.0,,,,,51.16,46.03,116.0,5934.0,54.0,21.0,1.0,54.0
2000,12,021,12021,175.07,134.54,17019,2979515,90.18,66.1,39.0,3517.0,117.09,70.26,240.0,28101.0,144.72,92.01,88.0,12735.0,189.17,144.76,12369.0,2339823.0,93.96,64.05,1066.0,100164.0
2000,18,109,18109,87.14,57.64,3899,339775,84.75,49.75,8.0,678.0,74.0,47.5,4.0,296.0,69.5,31.25,4.0,278.0,92.11,59.97,2911.0,268119.0,69.33,61.83,12.0,832.0
2000,72,143,72143,124.45,86.63,809,100679,75.0,112.0,1.0,75.0,,,,,,,,,127.4,53.8,5.0,637.0,122.92,86.07,785.0,96490.0
2000,53,011,53011,124.07,74.11,16946,2102413,235.0,57.09,88.0,20680.0,119.62,92.41,157.0,18781.0,131.22,71.52,494.0,64822.0,127.2,73.44,12409.0,1578403.0,114.84,59.5,283.0,32500.0
2000,12,089,12089,100.39,76.28,4264,428062,89.08,110.33,24.0,2138.0,62.22,50.14,188.0,11698.0,237.5,135.6,10.0,2375.0,109.77,80.81,2696.0,295936.0,104.26,61.37,27.0,2815.0
2000,31,123,31123,49.55,44.71,93,4608,,,,,,,,,2.0,14.0,1.0,2.0,50.16,47.9,50.0,2508.0,54.71,35.14,7.0,383.0
2000,39,005,39005,72.52,47.6,2161,156722,87.88,54.0,8.0,703.0,74.88,31.38,8.0,599.0,124.83,47.67,6.0,749.0,73.96,49.07,1460.0,107977.0,42.78,46.78,9.0,385.0
2000,21,083,21083,53.66,43.46,939,50389,36.2,43.0,5.0,181.0,48.95,30.9,20.0,979.0,,,,,56.07,48.57,571.0,32017.0,40.29,50.14,7.0,282.0
2000,39,NA ,39NA ,74.82,51.97,2737,204780,60.33,49.67,12.0,724.0,77.49,93.55,164.0,12709.0,126.5,59.14,14.0,1771.0,73.84,50.68,1677.0,123835.0,81.13,49.4,15.0,1217.0
2000,35,007,35007,80.21,68.27,737,59116,95.0,71.25,4.0,380.0,124.5,80.5,2.0,249.0,189.5,84.5,2.0,379.0,95.36,88.32,340.0,32421.0,60.4,42.86,190.0,11476.0
2000,01,091,01091,37.74,29.76,975,36799,34.0,20.5,2.0,68.0,34.54,26.24,484.0,16715.0,,,,,49.53,41.89,213.0,10549.0,,,,
2000,17,159,17159,47.75,39.17,280,13369,50.0,36.0,1.0,50.0,25.0,43.0,1.0,25.0,,,,,48.19,36.8,159.0,7662.0,24.0,60.0,1.0,24.0
2000,13,243,13243,42.66,37.05,276,11773,41.0,15.0,1.0,41.0,41.67,34.76,133.0,5542.0,,,,,47.25,48.73,56.0,2646.0,,,,
2000,05,081,05081,37.66,41.79,549,20677,,,,,34.55,27.94,77.0,2660.0,,,,,36.64,45.37,324.0,11872.0,18.0,34.0,1.0,18.0
2000,27,165,27165,57.64,47.46,235,13546,,,,,,,,,,,,,65.26,53.33,142.0,9267.0,35.15,32.08,13.0,457.0
2000,51,640,51640,49.42,39.03,351,17346,41.0,26.0,3.0,123.0,46.5,28.7,10.0,465.0,,,,,52.74,42.43,185.0,9757.0,38.08,33.25,12.0,457.0
2000,13,093,13093,50.54,35.86,401,20266,7.0,22.0,1.0,7.0,47.78,34.25,134.0,6403.0,,,,,59.37,39.23,91.0,5403.0,61.5,35.25,4.0,246.0
2000,37,167,37167,86.05,53.99,2538,218401,743.33,27.33,6.0,4460.0,72.51,41.57,183.0,13270.0,73.69,50.88,16.0,1179.0,97.45,61.99,1295.0,126203.0,68.18,65.41,17.0,1159.0
2000,51,145,51145,104.96,64.22,940,98661,122.0,28.0,1.0,122.0,84.88,43.66,50.0,4244.0,101.25,251.25,4.0,405.0,116.12,67.7,567.0,65838.0,88.29,101.43,7.0,618.0
2000,16,075,16075,75.9,46.62,988,74987,47.71,38.71,7.0,334.0,53.6,23.0,5.0,268.0,66.86,63.43,7.0,468.0,81.07,48.57,688.0,55779.0,57.58,34.33,43.0,2476.0
2000,06,041,06041,361.95,185.98,12678,4588789,219.33,117.52,27.0,5922.0,299.34,132.35,92.0,27539.0,319.51,156.62,492.0,157197.0,367.26,186.38,9415.0,3457769.0,270.86,127.28,355.0,96157.0
2000,16,057,16057,92.93,58.75,970,90146,66.58,48.5,12.0,799.0,,,,,89.89,42.22,9.0,809.0,97.75,59.36,713.0,69697.0,143.5,44.5,2.0,287.0
2000,16,043,16043,75.86,56.36,519,39372,50.6,37.6,5.0,253.0,,,,,443.75,168.5,4.0,1775.0,79.31,59.54,358.0,28392.0,58.14,44.32,22.0,1279.0
2000,30,045,30045,51.35,42.92,37,1900,22.0,21.0,1.0,22.0,,,,,,,,,50.39,47.0,23.0,1159.0,,,,
2000,26,127,26127,69.32,54.74,1286,89141,77.71,50.57,7.0,544.0,82.0,49.2,5.0,410.0,,,,,73.42,63.63,787.0,57780.0,47.85,35.19,54.0,2584.0
2000,01,101,01101,78.17,53.93,7663,599040,67.56,37.6,25.0,1689.0,62.62,37.41,2133.0,133558.0,139.49,86.59,41.0,5719.0,98.91,69.95,3284.0,324812.0,81.2,66.28,25.0,2030.0
2000,47,123,47123,57.38,40.18,2421,138907,41.25,40.33,12.0,495.0,40.54,25.89,28.0,1135.0,12.5,16.0,2.0,25.0,56.83,40.54,1593.0,90529.0,37.5,33.1,20.0,750.0
2000,48,333,48333,49.1,51.18,72,3535,23.0,196.0,1.0,23.0,20.0,14.0,1.0,20.0,,,,,51.58,48.52,48.0,2476.0,44.5,28.83,6.0,267.0
2000,38,095,38095,42.47,35.6,15,637,,,,,,,,,,,,,43.22,37.78,9.0,389.0,,,,
2000,20,059,20059,66.6,48.25,1053,70127,51.92,33.69,13.0,675.0,38.25,36.75,4.0,153.0,48.0,47.67,3.0,144.0,70.2,49.93,709.0,49770.0,66.83,42.33,6.0,401.0
2000,20,197,20197,82.94,50.71,128,10616,11.0,17.0,1.0,11.0,41.0,42.0,1.0,41.0,,,,,79.72,51.09,78.0,6218.0,62.75,42.75,4.0,251.0
2000,34,007,34007,83.71,68.26,17816,1491423,71.3,57.66,61.0,4349.0,72.64,58.97,1745.0,126759.0,120.03,77.79,348.0,41771.0,98.35,74.5,7996.0,786424.0,66.87,44.42,613.0,40991.0
2000,48,457,48457,45.2,42.9,564,25491,39.33,41.33,3.0,118.0,33.85,33.12,34.0,1151.0,,,,,48.42,43.28,370.0,17915.0,41.11,60.56,9.0,370.0
2000,18,101,18101,58.66,42.37,331,19418,107.0,46.0,1.0,107.0,,,,,,,,,55.19,42.73,192.0,10597.0,69.0,40.33,3.0,207.0
2000,30,055,30055,49.25,46.0,8,394,,,,,,,,,,,,,51.71,39.86,7.0,362.0,,,,
2000,19,017,19017,69.5,54.87,467,32457,,,,,,,,,103.0,9.0,1.0,103.0,73.26,57.85,340.0,24910.0,91.67,58.33,3.0,275.0
2000,30,103,30103,49.09,58.09,11,540,46.5,33.5,2.0,93.0,,,,,,,,,44.6,90.2,5.0,223.0,29.0,30.0,1.0,29.0
2000,20,079,20079,61.7,53.3,1273,78540,77.75,47.88,8.0,622.0,63.78,49.56,9.0,574.0,47.33,88.33,3.0,142.0,67.93,57.06,849.0,57676.0,47.17,35.19,72.0,3396.0
2000,42,033,42033,48.1,42.47,2991,143857,37.12,29.41,17.0,631.0,67.11,43.0,9.0,604.0,204.0,154.5,2.0,408.0,48.72,43.44,1936.0,94315.0,51.67,21.0,3.0,155.0
2000,05,117,05117,36.98,40.53,302,11169,40.5,33.0,2.0,81.0,37.85,39.9,48.0,1817.0,,,,,37.17,44.84,172.0,6393.0,120.0,97.0,1.0,120.0
2000,29,137,29137,49.69,43.65,264,13118,35.0,60.0,1.0,35.0,44.0,40.0,6.0,264.0,,,,,49.73,47.07,162.0,8056.0,239.0,76.0,1.0,239.0
